	id	relative time	ip src	ip dest	src port	dst_port	epoch time	interval
7162	17468	25927.164208000002	192.168.11.248	192.168.11.111	2404	56693	1544743677.0760028	5.698698
7163	17470	25930.163309	192.168.11.248	192.168.11.111	2404	56693	1544743680.075104	2.999101
7164	17474	25937.252537	192.168.11.111	192.168.11.248	56693	2404	1544743687.1643322	7.089228
7165	17477	25940.81654	192.168.11.248	192.168.11.111	2404	56693	1544743690.7283351	3.564003
7166	17483	25950.949211000003	192.168.11.111	192.168.11.248	56693	2404	1544743700.861006	10.132671
7167	17487	25958.356744	192.168.11.248	192.168.11.111	2404	56693	1544743708.268539	7.407533
7168	17489	25960.356090999998	192.168.11.248	192.168.11.111	2404	56693	1544743710.2678862	1.9993470000000002
7169	17491	25961.95544	192.168.11.248	192.168.11.111	2404	56693	1544743711.867235	1.599349
7170	17493	25968.031698	192.168.11.111	192.168.11.248	56693	2404	1544743717.9434931	6.076258
7171	17496	25972.553961	192.168.11.248	192.168.11.111	2404	56693	1544743722.4657562	4.522263
7172	17498	25974.388906	192.168.11.248	192.168.11.111	2404	56693	1544743724.3007011	1.834945
7173	17500	25977.753847	192.168.11.248	192.168.11.111	2404	56693	1544743727.665642	3.3649410000000004
7174	17504	25980.752965	192.168.11.248	192.168.11.111	2404	56693	1544743730.66476	2.999118
7175	17506	25982.773333	192.168.11.111	192.168.11.248	56693	2404	1544743732.685128	2.020368
7176	17508	25985.753755	192.168.11.248	192.168.11.111	2404	56693	1544743735.66555	2.980422
7177	17510	25994.552478	192.168.11.248	192.168.11.111	2404	56693	1544743744.464273	8.798722999999999
7178	17512	25995.566026	192.168.11.111	192.168.11.248	56693	2404	1544743745.477821	1.013548
7179	17514	25997.551284	192.168.11.248	192.168.11.111	2404	56693	1544743747.463079	1.9852580000000002
7180	17516	26001.550354	192.168.11.248	192.168.11.111	2404	56693	1544743751.4621491	3.9990699999999997
7181	17520	26007.624579	192.168.11.111	192.168.11.248	56693	2404	1544743757.536374	6.074225
7182	17522	26015.973831	192.168.11.248	192.168.11.111	2404	56693	1544743765.8856258	8.349252
7183	17524	26019.982523	192.168.11.248	192.168.11.111	2404	56693	1544743769.894318	4.008692
7184	17526	26023.341715000002	192.168.11.248	192.168.11.111	2404	56693	1544743773.25351	3.3591919999999997
7185	17528	26026.376412999998	192.168.11.111	192.168.11.248	56693	2404	1544743776.288208	3.034698
7186	17532	26029.339384	192.168.11.248	192.168.11.111	2404	56693	1544743779.251179	2.962971
7187	17534	26033.53747	192.168.11.248	192.168.11.111	2404	56693	1544743783.449265	4.198086
7188	17536	26036.936206	192.168.11.248	192.168.11.111	2404	56693	1544743786.848001	3.398736
7189	17538	26038.949918000002	192.168.11.111	192.168.11.248	56693	2404	1544743788.861713	2.013712
7190	17540	26041.734183	192.168.11.248	192.168.11.111	2404	56693	1544743791.645978	2.784265
7191	17542	26043.733178	192.168.11.248	192.168.11.111	2404	56693	1544743793.644973	1.998995
7192	17544	26047.331934	192.168.11.248	192.168.11.111	2404	56693	1544743797.2437289	3.598756
7193	17546	26051.382721	192.168.11.111	192.168.11.248	56693	2404	1544743801.2945158	4.050787000000001
7194	17550	26059.928522	192.168.11.248	192.168.11.111	2404	56693	1544743809.840317	8.545800999999999
7195	17552	26061.928481	192.168.11.248	192.168.11.111	2404	56693	1544743811.8402758	1.999959
7196	17558	26067.928492	192.168.11.248	192.168.11.111	2404	56693	1544743817.840287	6.000011
7197	17560	26069.947554	192.168.11.111	192.168.11.248	56693	2404	1544743819.859349	2.019062
7198	17562	26070.329336000003	192.168.11.248	192.168.11.111	2404	56693	1544743820.2411308	0.381782
7199	17564	26072.129285	192.168.11.248	192.168.11.111	2404	56693	1544743822.04108	1.7999490000000002
7200	17568	26080.23153	192.168.11.111	192.168.11.248	56693	2404	1544743830.143325	8.102245
7201	17570	26087.932692	192.168.11.248	192.168.11.111	2404	56693	1544743837.844487	7.701161999999999
7202	17572	26091.733558	192.168.11.248	192.168.11.111	2404	56693	1544743841.645353	3.8008660000000005
7203	17574	26094.534567	192.168.11.248	192.168.11.111	2404	56693	1544743844.446362	2.801009
7204	17576	26097.564863	192.168.11.111	192.168.11.248	56693	2404	1544743847.4766579	3.030296
7205	17578	26098.335481000002	192.168.11.248	192.168.11.111	2404	56693	1544743848.247276	0.770618
7206	17582	26102.735334	192.168.11.248	192.168.11.111	2404	56693	1544743852.647129	4.399853
7207	17584	26104.535546	192.168.11.248	192.168.11.111	2404	56693	1544743854.4473412	1.800212
7208	17586	26108.578155000003	192.168.11.111	192.168.11.248	56693	2404	1544743858.4899502	4.042609
7209	17588	26118.530953	192.168.11.248	192.168.11.111	2404	56693	1544743868.442748	9.952798
7210	17592	26124.128751	192.168.11.248	192.168.11.111	2404	56693	1544743874.040546	5.597798
7211	17594	26126.328715	192.168.11.248	192.168.11.111	2404	56693	1544743876.24051	2.199964
7212	17597	26128.343965	192.168.11.111	192.168.11.248	56693	2404	1544743878.25576	2.01525
7213	17602	26131.127642	192.168.11.248	192.168.11.111	2404	56693	1544743881.039437	2.783677
7214	17606	26134.527531	192.168.11.248	192.168.11.111	2404	56693	1544743884.439326	3.399889
7215	17608	26141.619311000002	192.168.11.111	192.168.11.248	56693	2404	1544743891.531106	7.09178
7216	17612	26154.80105	192.168.11.111	192.168.11.248	56693	2404	1544743904.712845	13.181739000000002
7217	17613	26154.801686000003	192.168.11.248	192.168.11.111	2404	56693	1544743904.713481	0.0006360000000000001
7218	17615	26155.524925	192.168.11.248	192.168.11.111	2404	56693	1544743905.43672	0.7232390000000001
7219	17617	26165.659438	192.168.11.111	192.168.11.248	56693	2404	1544743915.571233	10.134513
7220	17619	26169.920562	192.168.11.248	192.168.11.111	2404	56693	1544743919.8323572	4.261124
7221	17623	26180.057968	192.168.11.111	192.168.11.248	56693	2404	1544743929.9697628	10.137406
7222	17625	26180.517206	192.168.11.248	192.168.11.111	2404	56693	1544743930.4290009	0.45923800000000004
7223	17631	26188.712927	192.168.11.248	192.168.11.111	2404	56693	1544743938.624722	8.195721
7224	17633	26190.730155	192.168.11.111	192.168.11.248	56693	2404	1544743940.6419501	2.017228
7225	17637	26193.710928	192.168.11.248	192.168.11.111	2404	56693	1544743943.6227229	2.980773
7226	17639	26196.110744	192.168.11.248	192.168.11.111	2404	56693	1544743946.022539	2.399816
7227	17641	26198.36037	192.168.11.248	192.168.11.111	2404	56693	1544743948.272165	2.2496259999999997
7228	17643	26201.508685	192.168.11.248	192.168.11.111	2404	56693	1544743951.42048	3.148315
7229	17645	26203.522861	192.168.11.111	192.168.11.248	56693	2404	1544743953.434656	2.014176
7230	17647	26203.707663	192.168.11.248	192.168.11.111	2404	56693	1544743953.619458	0.184802
7231	17649	26206.106391	192.168.11.248	192.168.11.111	2404	56693	1544743956.0181859	2.3987279999999997
7232	17651	26212.505496	192.168.11.248	192.168.11.111	2404	56693	1544743962.417291	6.3991050000000005
7233	17653	26213.507661	192.168.11.111	192.168.11.248	56693	2404	1544743963.419456	1.002165
7234	17655	26213.905347	192.168.11.248	192.168.11.111	2404	56693	1544743963.817142	0.39768600000000004
7235	17657	26216.304097	192.168.11.248	192.168.11.111	2404	56693	1544743966.2158918	2.39875
7236	17659	26216.518681	192.168.11.248	192.168.11.111	2404	56693	1544743966.4304762	0.21458400000000002
7237	17663	26223.502976	192.168.11.248	192.168.11.111	2404	56693	1544743973.4147708	6.9842949999999995
7238	17665	26224.505438	192.168.11.111	192.168.11.248	56693	2404	1544743974.417233	1.0024620000000002
7239	17667	26239.497602	192.168.11.248	192.168.11.111	2404	56693	1544743989.4093971	14.992164
7240	17669	26244.457016	192.168.11.248	192.168.11.111	2404	56693	1544743994.368811	4.959414
7241	17670	26244.457274	192.168.11.111	192.168.11.248	56693	2404	1544743994.369069	0.000258
7242	17673	26244.696490000002	192.168.11.248	192.168.11.111	2404	56693	1544743994.6082852	0.23921599999999998
7243	17675	26247.095566	192.168.11.248	192.168.11.111	2404	56693	1544743997.007361	2.399076
7244	17677	26249.121747	192.168.11.111	192.168.11.248	56693	2404	1544743999.0335422	2.0261810000000002
7245	17679	26250.294454	192.168.11.248	192.168.11.111	2404	56693	1544744000.206249	1.172707
7246	17681	26255.092133000002	192.168.11.248	192.168.11.111	2404	56693	1544744005.003928	4.7976790000000005
7247	17683	26257.892163999997	192.168.11.248	192.168.11.111	2404	56693	1544744007.8039591	2.800031
7248	17685	26259.918709	192.168.11.111	192.168.11.248	56693	2404	1544744009.830504	2.026545
7249	17687	26268.087872	192.168.11.248	192.168.11.111	2404	56693	1544744017.999667	8.169163000000001
7250	17691	26277.52927	192.168.11.248	192.168.11.111	2404	56693	1544744027.441065	9.441398
7251	17693	26278.282477	192.168.11.248	192.168.11.111	2404	56693	1544744028.194272	0.753207
7252	17695	26279.296577	192.168.11.111	192.168.11.248	56693	2404	1544744029.2083719	1.0141
7253	17697	26281.281372999998	192.168.11.248	192.168.11.111	2404	56693	1544744031.193168	1.984796
7254	17699	26283.680297	192.168.11.248	192.168.11.111	2404	56693	1544744033.5920923	2.398924
7255	17701	26288.478207	192.168.11.248	192.168.11.111	2404	56693	1544744038.390002	4.79791
7256	17703	26291.511166	192.168.11.111	192.168.11.248	56693	2404	1544744041.422961	3.032959
7257	17705	26292.077029	192.168.11.248	192.168.11.111	2404	56693	1544744041.988824	0.565863
7258	17707	26295.874963	192.168.11.248	192.168.11.111	2404	56693	1544744045.7867582	3.7979339999999997
7259	17711	26300.874041	192.168.11.248	192.168.11.111	2404	56693	1544744050.7858362	4.999078
7260	17713	26301.886035	192.168.11.111	192.168.11.248	56693	2404	1544744051.79783	1.011994
7261	17719	26306.090325999998	192.168.11.248	192.168.11.111	2404	56693	1544744056.002121	4.2042910000000004
7262	17721	26310.271669	192.168.11.248	192.168.11.111	2404	56693	1544744060.183464	4.181343
7263	17723	26316.346818	192.168.11.111	192.168.11.248	56693	2404	1544744066.258613	6.075149
7264	17725	26319.268358	192.168.11.248	192.168.11.111	2404	56693	1544744069.180153	2.9215400000000002
7265	17729	26321.467272	192.168.11.248	192.168.11.111	2404	56693	1544744071.379067	2.198914
7266	17731	26329.576342	192.168.11.111	192.168.11.248	56693	2404	1544744079.488137	8.10907
7267	17735	26338.463800999998	192.168.11.248	192.168.11.111	2404	56693	1544744088.375596	8.887459
7268	17738	26340.063882	192.168.11.248	192.168.11.111	2404	56693	1544744089.975677	1.6000809999999999
7269	17740	26342.667527	192.168.11.248	192.168.11.111	2404	56693	1544744092.5793219	2.603645
7270	17743	26344.862644999997	192.168.11.248	192.168.11.111	2404	56693	1544744094.77444	2.195118
7271	17747	26348.905347	192.168.11.111	192.168.11.248	56693	2404	1544744098.817142	4.042701999999999
7272	17750	26351.262491999998	192.168.11.248	192.168.11.111	2404	56693	1544744101.174287	2.357145
7273	17752	26353.462415	192.168.11.248	192.168.11.111	2404	56693	1544744103.37421	2.199923
7274	17754	26355.462342	192.168.11.248	192.168.11.111	2404	56693	1544744105.374137	1.999927
7275	17756	26360.462353	192.168.11.248	192.168.11.111	2404	56693	1544744110.374148	5.000011
7276	17758	26361.4641	192.168.11.111	192.168.11.248	56693	2404	1544744111.375895	1.001747
7277	17761	26380.732758000002	192.168.11.111	192.168.11.248	56693	2404	1544744130.644553	19.268658
7278	17762	26380.733435	192.168.11.248	192.168.11.111	2404	56693	1544744130.64523	0.000677
7279	17766	26391.465263	192.168.11.248	192.168.11.111	2404	56693	1544744141.377058	10.731828
7280	17768	26394.278137	192.168.11.248	192.168.11.111	2404	56693	1544744144.189932	2.8128740000000003
7281	17770	26397.866089	192.168.11.248	192.168.11.111	2404	56693	1544744147.7778842	3.5879519999999996
7282	17773	26399.466104	192.168.11.248	192.168.11.111	2404	56693	1544744149.377899	1.600015
7283	17775	26400.424705	192.168.11.248	192.168.11.111	2404	56693	1544744150.3365	0.958601
7284	17776	26400.425049	192.168.11.111	192.168.11.248	56693	2404	1544744150.3368442	0.000344
7285	17778	26401.066006999998	192.168.11.248	192.168.11.111	2404	56693	1544744150.977802	0.640958
7286	17780	26402.07313	192.168.11.111	192.168.11.248	56693	2404	1544744151.984925	1.007123
7287	17782	26405.30277	192.168.11.248	192.168.11.111	2404	56693	1544744155.214565	3.2296400000000003
7288	17786	26415.442008	192.168.11.111	192.168.11.248	56693	2404	1544744165.353803	10.139238
7289	17787	26415.462758	192.168.11.248	192.168.11.111	2404	56693	1544744165.374553	0.02075
7290	17789	26418.261775	192.168.11.248	192.168.11.111	2404	56693	1544744168.17357	2.7990169999999996
7291	17791	26421.461498	192.168.11.248	192.168.11.111	2404	56693	1544744171.3732932	3.199723
7292	17797	26425.504869	192.168.11.111	192.168.11.248	56693	2404	1544744175.416664	4.043371
7293	17799	26427.660227	192.168.11.248	192.168.11.111	2404	56693	1544744177.572022	2.155358
7294	17801	26431.460353	192.168.11.248	192.168.11.111	2404	56693	1544744181.3721478	3.800126
7295	17805	26437.061022	192.168.11.248	192.168.11.111	2404	56693	1544744186.972817	5.600669
7296	17807	26438.062612	192.168.11.111	192.168.11.248	56693	2404	1544744187.974407	1.00159
7297	17809	26440.260824	192.168.11.248	192.168.11.111	2404	56693	1544744190.1726189	2.198212
7298	17811	26444.460993	192.168.11.248	192.168.11.111	2404	56693	1544744194.372788	4.200169
7299	17813	26447.890384000002	192.168.11.248	192.168.11.111	2404	56693	1544744197.8021789	3.4293910000000003
7300	17815	26449.903718999998	192.168.11.111	192.168.11.248	56693	2404	1544744199.8155138	2.0133349999999997
7301	17817	26452.65969	192.168.11.248	192.168.11.111	2404	56693	1544744202.571485	2.7559709999999997
7302	17819	26456.658347999997	192.168.11.248	192.168.11.111	2404	56693	1544744206.570143	3.9986580000000003
7303	17821	26458.915058000002	192.168.11.248	192.168.11.111	2404	56693	1544744208.826853	2.25671
7304	17823	26460.457475	192.168.11.248	192.168.11.111	2404	56693	1544744210.36927	1.542417
7305	17827	26462.478085	192.168.11.111	192.168.11.248	56693	2404	1544744212.38988	2.02061
7306	17829	26466.455092	192.168.11.248	192.168.11.111	2404	56693	1544744216.366887	3.977007
7307	17831	26471.654227000003	192.168.11.248	192.168.11.111	2404	56693	1544744221.5660222	5.199135
7308	17833	26476.721658000002	192.168.11.111	192.168.11.248	56693	2404	1544744226.6334531	5.067431
7309	17835	26481.465453999997	192.168.11.248	192.168.11.111	2404	56693	1544744231.377249	4.743796
7310	17839	26487.049599	192.168.11.248	192.168.11.111	2404	56693	1544744236.9613938	5.5841449999999995
7311	17841	26489.848682	192.168.11.248	192.168.11.111	2404	56693	1544744239.760477	2.799083
7312	17843	26491.86889	192.168.11.111	192.168.11.248	56693	2404	1544744241.7806852	2.0202080000000002
7313	17845	26493.847454	192.168.11.248	192.168.11.111	2404	56693	1544744243.759249	1.978564
7314	17847	26503.960655000003	192.168.11.111	192.168.11.248	56693	2404	1544744253.8724499	10.113201
7315	17849	26514.10045	192.168.11.111	192.168.11.248	56693	2404	1544744264.0122452	10.139795
7316	17850	26514.101087	192.168.11.248	192.168.11.111	2404	56693	1544744264.012882	0.000637
7317	17854	26521.436831	192.168.11.248	192.168.11.111	2404	56693	1544744271.348626	7.335744
7318	17856	26523.436648	192.168.11.248	192.168.11.111	2404	56693	1544744273.3484428	1.9998169999999997
7319	17858	26531.541961000003	192.168.11.111	192.168.11.248	56693	2404	1544744281.453756	8.105313
7320	17860	26531.835454	192.168.11.248	192.168.11.111	2404	56693	1544744281.747249	0.293493
7321	17862	26536.435333	192.168.11.248	192.168.11.111	2404	56693	1544744286.347128	4.5998790000000005
7322	17864	26541.090819	192.168.11.248	192.168.11.111	2404	56693	1544744291.002614	4.655486
7323	17866	26542.102928	192.168.11.111	192.168.11.248	56693	2404	1544744292.0147228	1.012109
7324	17871	26545.233986000003	192.168.11.248	192.168.11.111	2404	56693	1544744295.145781	3.1310580000000003
7325	17876	26547.034188999998	192.168.11.248	192.168.11.111	2404	56693	1544744296.945984	1.8002029999999998
7326	17878	26550.23388	192.168.11.248	192.168.11.111	2404	56693	1544744300.145675	3.199691
7327	17880	26555.30226	192.168.11.111	192.168.11.248	56693	2404	1544744305.214055	5.06838
7328	17882	26561.639427000002	192.168.11.248	192.168.11.111	2404	56693	1544744311.551222	6.337167
7329	17884	26565.649103	192.168.11.248	192.168.11.111	2404	56693	1544744315.5608978	4.009676
7330	17886	26570.434194999998	192.168.11.248	192.168.11.111	2404	56693	1544744320.3459902	4.785092
7331	17890	26571.433334999998	192.168.11.111	192.168.11.248	56693	2404	1544744321.34513	0.9991399999999999
7332	17892	26575.234092	192.168.11.248	192.168.11.111	2404	56693	1544744325.1458871	3.800757
7333	17894	26578.435087	192.168.11.248	192.168.11.111	2404	56693	1544744328.3468819	3.2009950000000003
7334	17896	26582.436084	192.168.11.248	192.168.11.111	2404	56693	1544744332.347879	4.000997
7335	17898	26583.68452	192.168.11.248	192.168.11.111	2404	56693	1544744333.596315	1.248436
7336	17900	26585.707985	192.168.11.111	192.168.11.248	56693	2404	1544744335.6197798	2.0234650000000003
7337	17902	26590.699356	192.168.11.248	192.168.11.111	2404	56693	1544744340.611151	4.991371
7338	17906	26600.824095	192.168.11.111	192.168.11.248	56693	2404	1544744350.73589	10.124739
7339	17908	26602.437469	192.168.11.248	192.168.11.111	2404	56693	1544744352.349264	1.613374
7340	17910	26612.570661	192.168.11.111	192.168.11.248	56693	2404	1544744362.482456	10.133192
7341	17911	26612.639262	192.168.11.248	192.168.11.111	2404	56693	1544744362.5510569	0.068601
7342	17913	26617.256086	192.168.11.248	192.168.11.111	2404	56693	1544744367.167881	4.616823999999999
7343	17915	26620.638908	192.168.11.248	192.168.11.111	2404	56693	1544744370.550703	3.382822
7344	17919	26622.663662	192.168.11.111	192.168.11.248	56693	2404	1544744372.5754569	2.024754
7345	17921	26640.916317	192.168.11.111	192.168.11.248	56693	2404	1544744390.828112	18.252654999999997
7346	17922	26640.916779	192.168.11.248	192.168.11.111	2404	56693	1544744390.8285742	0.000462
7347	17924	26643.431456	192.168.11.248	192.168.11.111	2404	56693	1544744393.343251	2.514677
7348	17926	26644.031281	192.168.11.248	192.168.11.111	2404	56693	1544744393.943076	0.599825
7349	17930	26646.230391	192.168.11.248	192.168.11.111	2404	56693	1544744396.142186	2.1991099999999997
7350	17932	26653.320055	192.168.11.111	192.168.11.248	56693	2404	1544744403.23185	7.089664
7351	17938	26666.504882	192.168.11.111	192.168.11.248	56693	2404	1544744416.4166772	13.184826999999999
7352	17939	26666.505258	192.168.11.248	192.168.11.111	2404	56693	1544744416.4170532	0.000376
7353	17941	26666.707848	192.168.11.248	192.168.11.111	2404	56693	1544744416.619643	0.20259000000000002
7354	17945	26673.420922	192.168.11.248	192.168.11.111	2404	56693	1544744423.3327172	6.713074000000001
7355	17947	26675.620247	192.168.11.248	192.168.11.111	2404	56693	1544744425.532042	2.199325
7356	17949	26676.628983000002	192.168.11.111	192.168.11.248	56693	2404	1544744426.540778	1.008736
7357	17951	26691.41682	192.168.11.248	192.168.11.111	2404	56693	1544744441.328615	14.787837
7358	17953	26696.422454	192.168.11.248	192.168.11.111	2404	56693	1544744446.334249	5.005634
7359	17954	26696.422733000003	192.168.11.111	192.168.11.248	56693	2404	1544744446.334528	0.000279
7360	17958	26699.013961	192.168.11.248	192.168.11.111	2404	56693	1544744448.9257562	2.591228
7361	17960	26701.027941	192.168.11.111	192.168.11.248	56693	2404	1544744450.939736	2.01398
7362	17962	26704.439297999998	192.168.11.248	192.168.11.111	2404	56693	1544744454.351093	3.4113569999999998
7363	17964	26704.647261000002	192.168.11.248	192.168.11.111	2404	56693	1544744454.559056	0.207963
7364	17966	26714.787936	192.168.11.111	192.168.11.248	56693	2404	1544744464.6997309	10.140675
7365	17968	26716.207032	192.168.11.248	192.168.11.111	2404	56693	1544744466.1188269	1.419096
7366	17972	26720.204776	192.168.11.248	192.168.11.111	2404	56693	1544744470.116571	3.9977440000000004
7367	17974	26723.603323	192.168.11.248	192.168.11.111	2404	56693	1544744473.5151181	3.398547
7368	17976	26726.643589	192.168.11.111	192.168.11.248	56693	2404	1544744476.555384	3.040266
7369	17978	26734.398002	192.168.11.248	192.168.11.111	2404	56693	1544744484.309797	7.7544130000000004
7370	17980	26738.012856	192.168.11.248	192.168.11.111	2404	56693	1544744487.924651	3.6148540000000002
7371	17984	26744.085032	192.168.11.111	192.168.11.248	56693	2404	1544744493.996827	6.072176
7372	17986	26758.280752000002	192.168.11.111	192.168.11.248	56693	2404	1544744508.1925468	14.195720000000001
7373	17987	26758.28119	192.168.11.248	192.168.11.111	2404	56693	1544744508.192985	0.00043799999999999997
7374	17991	26765.582198	192.168.11.248	192.168.11.111	2404	56693	1544744515.493993	7.301008
7375	17994	26766.981681999998	192.168.11.248	192.168.11.111	2404	56693	1544744516.8934772	1.399484
7376	17999	26775.178839	192.168.11.248	192.168.11.111	2404	56693	1544744525.0906339	8.197157
7377	18001	26776.190195	192.168.11.111	192.168.11.248	56693	2404	1544744526.10199	1.011356
7378	18004	26779.177702	192.168.11.248	192.168.11.111	2404	56693	1544744529.0894969	2.987507
7379	18008	26783.376415	192.168.11.248	192.168.11.111	2404	56693	1544744533.28821	4.198713
7380	18012	26789.450935	192.168.11.111	192.168.11.248	56693	2404	1544744539.36273	6.07452
7381	18014	26789.774454	192.168.11.248	192.168.11.111	2404	56693	1544744539.686249	0.323519
7382	18016	26793.634129	192.168.11.248	192.168.11.111	2404	56693	1544744543.545924	3.859675
7383	18021	26799.715518	192.168.11.111	192.168.11.248	56693	2404	1544744549.627313	6.081389
7384	18023	26813.911245	192.168.11.111	192.168.11.248	56693	2404	1544744563.82304	14.195727
7385	18024	26813.911856	192.168.11.248	192.168.11.111	2404	56693	1544744563.8236508	0.000611
7386	18026	26816.776184000002	192.168.11.248	192.168.11.111	2404	56693	1544744566.687979	2.864328
7387	18030	26822.576085	192.168.11.248	192.168.11.111	2404	56693	1544744572.48788	5.799901
7388	18033	26826.575637	192.168.11.248	192.168.11.111	2404	56693	1544744576.487432	3.9995519999999996
7389	18035	26827.576599	192.168.11.111	192.168.11.248	56693	2404	1544744577.488394	1.0009620000000001
7390	18037	26830.774782	192.168.11.248	192.168.11.111	2404	56693	1544744580.6865768	3.198183
7391	18039	26833.576090000002	192.168.11.248	192.168.11.111	2404	56693	1544744583.4878852	2.801308
7392	18041	26838.771838	192.168.11.248	192.168.11.111	2404	56693	1544744588.6836329	5.195748
7393	18043	26840.791563	192.168.11.111	192.168.11.248	56693	2404	1544744590.7033582	2.019725
7394	18047	26844.568967000003	192.168.11.248	192.168.11.111	2404	56693	1544744594.480762	3.777404
7395	18049	26854.707432	192.168.11.111	192.168.11.248	56693	2404	1544744604.619227	10.138465
7396	18051	26864.847233999997	192.168.11.111	192.168.11.248	56693	2404	1544744614.7590292	10.139802
7397	18052	26864.847669	192.168.11.248	192.168.11.111	2404	56693	1544744614.759464	0.00043499999999999995
7398	18056	26870.359313999998	192.168.11.248	192.168.11.111	2404	56693	1544744620.271109	5.511645
7399	18058	26878.815226	192.168.11.248	192.168.11.111	2404	56693	1544744628.7270212	8.455912
7400	18060	26880.836899	192.168.11.111	192.168.11.248	56693	2404	1544744630.7486942	2.021673
7401	18062	26883.954426999997	192.168.11.248	192.168.11.111	2404	56693	1544744633.8662221	3.117528
7402	18064	26887.552922000003	192.168.11.248	192.168.11.111	2404	56693	1544744637.4647171	3.5984949999999998
7403	18068	26893.628637	192.168.11.111	192.168.11.248	56693	2404	1544744643.540432	6.075715
7404	18074	26907.825404000003	192.168.11.111	192.168.11.248	56693	2404	1544744657.737199	14.196767000000001
7405	18075	26907.825791000003	192.168.11.248	192.168.11.111	2404	56693	1544744657.737586	0.00038700000000000003
7406	18077	26920.341298000003	192.168.11.248	192.168.11.111	2404	56693	1544744670.253093	12.515507000000001
7407	18081	26927.421883999996	192.168.11.248	192.168.11.111	2404	56693	1544744677.333679	7.080586
7408	18082	26927.422152999996	192.168.11.111	192.168.11.248	56693	2404	1544744677.3339481	0.000269
7409	18084	26930.460505000003	192.168.11.111	192.168.11.248	56693	2404	1544744680.3723001	3.038352
7410	18086	26932.535793	192.168.11.248	192.168.11.111	2404	56693	1544744682.4475877	2.075288
7411	18088	26937.733724	192.168.11.248	192.168.11.111	2404	56693	1544744687.645519	5.197931
7412	18090	26940.732379	192.168.11.248	192.168.11.111	2404	56693	1544744690.644174	2.998655
7413	18092	26942.755061	192.168.11.111	192.168.11.248	56693	2404	1544744692.666856	2.022682
7414	18094	26944.330604000002	192.168.11.248	192.168.11.111	2404	56693	1544744694.242399	1.5755430000000001
7415	18096	26948.528574	192.168.11.248	192.168.11.111	2404	56693	1544744698.440369	4.19797
7416	18100	26953.977342000002	192.168.11.248	192.168.11.111	2404	56693	1544744703.889137	5.448768
7417	18102	26954.988245999997	192.168.11.111	192.168.11.248	56693	2404	1544744704.9000409	1.010904
7418	18104	26960.523907	192.168.11.248	192.168.11.111	2404	56693	1544744710.435702	5.535661
7419	18106	26965.522656	192.168.11.248	192.168.11.111	2404	56693	1544744715.4344509	4.998749
7420	18108	26970.587902999996	192.168.11.111	192.168.11.248	56693	2404	1544744720.499698	5.065247
7421	18112	26982.12151	192.168.11.248	192.168.11.111	2404	56693	1544744732.033305	11.533607
7422	18114	26988.322674000003	192.168.11.248	192.168.11.111	2404	56693	1544744738.2344692	6.201164
7423	18116	26990.404389	192.168.11.248	192.168.11.111	2404	56693	1544744740.316184	2.081715
7424	18117	26990.404634	192.168.11.111	192.168.11.248	56693	2404	1544744740.3164291	0.000245
7425	18119	26992.428459	192.168.11.111	192.168.11.248	56693	2404	1544744742.340254	2.023825
7426	18121	27002.320711	192.168.11.248	192.168.11.111	2404	56693	1544744752.232506	9.892252000000001
7427	18123	27005.520780000003	192.168.11.248	192.168.11.111	2404	56693	1544744755.432575	3.200069
7428	18127	27009.520700999998	192.168.11.248	192.168.11.111	2404	56693	1544744759.432496	3.999921
7429	18129	27012.403691000003	192.168.11.248	192.168.11.111	2404	56693	1544744762.3154862	2.88299
7430	18130	27012.403937	192.168.11.111	192.168.11.248	56693	2404	1544744762.3157318	0.000246
7431	18132	27013.410077999997	192.168.11.111	192.168.11.248	56693	2404	1544744763.321873	1.006141
7432	18134	27019.919762999998	192.168.11.248	192.168.11.111	2404	56693	1544744769.831558	6.509685
7433	18140	27026.518135000002	192.168.11.248	192.168.11.111	2404	56693	1544744776.42993	6.598372
7434	18142	27029.557713	192.168.11.111	192.168.11.248	56693	2404	1544744779.469508	3.0395779999999997
7435	18146	27046.797376	192.168.11.111	192.168.11.248	56693	2404	1544744796.7091708	17.239663
7436	18147	27046.798039999998	192.168.11.248	192.168.11.111	2404	56693	1544744796.7098348	0.000664
7437	18149	27051.117605	192.168.11.248	192.168.11.111	2404	56693	1544744801.0294	4.319565
7438	18153	27061.243683999997	192.168.11.111	192.168.11.248	56693	2404	1544744811.155479	10.126078999999999
7439	18155	27064.321301999997	192.168.11.248	192.168.11.111	2404	56693	1544744814.233097	3.077618
7440	18157	27070.521979	192.168.11.248	192.168.11.111	2404	56693	1544744820.433774	6.200677
7441	18159	27072.322225	192.168.11.248	192.168.11.111	2404	56693	1544744822.2340198	1.800246
7442	18161	27074.348426999997	192.168.11.111	192.168.11.248	56693	2404	1544744824.2602222	2.026202
7443	18163	27078.122473000003	192.168.11.248	192.168.11.111	2404	56693	1544744828.0342681	3.774046
7444	18167	27082.923130000003	192.168.11.248	192.168.11.111	2404	56693	1544744832.8349252	4.800657
7445	18169	27086.523885000002	192.168.11.248	192.168.11.111	2404	56693	1544744836.43568	3.6007550000000004
7446	18171	27088.544129	192.168.11.111	192.168.11.248	56693	2404	1544744838.4559238	2.020244
7447	18173	27091.325083	192.168.11.248	192.168.11.111	2404	56693	1544744841.2368782	2.780954
